case_id,disease,language,transcript,symptom_keys,symptom_count,template_id,split,source
PC-00150,GERD,english,"Lately I feel acidity, chest pain, cough, stomach pain and vomiting.",acidity;chest_pain;cough;stomach_pain;vomiting,5,en_6,train,archive_source/dataset.csv
PC-00151,GERD,hiligaynon,"May acidity, hapdi dughan, ubo, panakit tiyan, kag suka ako.",acidity;chest_pain;cough;stomach_pain;vomiting,5,hil_1,train,archive_source/dataset.csv
PC-00152,GERD,hiligaynon,"Ang pasyente may acidity, hapdi dughan, ubo, panakit tiyan, kag suka.",acidity;chest_pain;cough;stomach_pain;vomiting,5,hil_2,train,archive_source/dataset.csv
PC-00153,GERD,hiligaynon,"Nagabalati ako sang acidity, hapdi dughan, ubo, panakit tiyan, kag suka.",acidity;chest_pain;cough;stomach_pain;vomiting,5,hil_3,train,archive_source/dataset.csv
PC-00154,GERD,hiligaynon,"Subong may acidity, hapdi dughan, ubo, panakit tiyan, kag suka ang pasyente.",acidity;chest_pain;cough;stomach_pain;vomiting,5,hil_4,train,archive_source/dataset.csv
PC-00155,GERD,hiligaynon,"Kag acidity, hapdi dughan, ubo, panakit tiyan, kag suka ko sa sulod sang isa ka semana.",acidity;chest_pain;cough;stomach_pain;vomiting,5,hil_5,train,archive_source/dataset.csv
PC-00156,GERD,mixed,"May acidity kag hapdi dughan ang pasyente. Also reports cough, stomach pain and vomiting.",acidity;chest_pain;cough;stomach_pain;vomiting,5,mixed_1,train,archive_source/dataset.csv
PC-00157,GERD,english,"I have been having acidity, chest pain, cough, stomach pain and ulcers on tongue for a few days.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,en_1,train,archive_source/dataset.csv
PC-00158,GERD,english,"The patient complains of acidity, chest pain, cough, stomach pain and ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,en_2,train,archive_source/dataset.csv
PC-00159,GERD,english,"My symptoms include acidity, chest pain, cough, stomach pain and ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,en_3,train,archive_source/dataset.csv
PC-00160,GERD,english,"For the past week I have experienced acidity, chest pain, cough, stomach pain and ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,en_4,train,archive_source/dataset.csv
PC-00161,GERD,english,"I came in because of acidity, chest pain, cough, stomach pain and ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,en_5,train,archive_source/dataset.csv
PC-00162,GERD,english,"Lately I feel acidity, chest pain, cough, stomach pain and ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,en_6,train,archive_source/dataset.csv
PC-00163,GERD,hiligaynon,"May acidity, hapdi dughan, ubo, panakit tiyan, kag ulcers on tongue ako.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,hil_1,train,archive_source/dataset.csv
PC-00164,GERD,hiligaynon,"Ang pasyente may acidity, hapdi dughan, ubo, panakit tiyan, kag ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,hil_2,train,archive_source/dataset.csv
PC-00165,GERD,hiligaynon,"Nagabalati ako sang acidity, hapdi dughan, ubo, panakit tiyan, kag ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,hil_3,train,archive_source/dataset.csv
PC-00166,GERD,hiligaynon,"Subong may acidity, hapdi dughan, ubo, panakit tiyan, kag ulcers on tongue ang pasyente.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,hil_4,train,archive_source/dataset.csv
PC-00167,GERD,hiligaynon,"Kag acidity, hapdi dughan, ubo, panakit tiyan, kag ulcers on tongue ko sa sulod sang isa ka semana.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,hil_5,train,archive_source/dataset.csv
PC-00168,GERD,mixed,"May acidity kag hapdi dughan ang pasyente. Also reports cough, stomach pain and ulcers on tongue.",acidity;chest_pain;cough;stomach_pain;ulcers_on_tongue,5,mixed_1,train,archive_source/dataset.csv
PC-00169,GERD,english,"I have been having acidity, chest pain, stomach pain, ulcers on tongue and vomiting for a few days.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,en_1,train,archive_source/dataset.csv
PC-00170,GERD,english,"The patient complains of acidity, chest pain, stomach pain, ulcers on tongue and vomiting.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,en_2,train,archive_source/dataset.csv
PC-00171,GERD,english,"My symptoms include acidity, chest pain, stomach pain, ulcers on tongue and vomiting.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,en_3,train,archive_source/dataset.csv
PC-00172,GERD,english,"For the past week I have experienced acidity, chest pain, stomach pain, ulcers on tongue and vomiting.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,en_4,train,archive_source/dataset.csv
PC-00173,GERD,english,"I came in because of acidity, chest pain, stomach pain, ulcers on tongue and vomiting.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,en_5,train,archive_source/dataset.csv
PC-00174,GERD,english,"Lately I feel acidity, chest pain, stomach pain, ulcers on tongue and vomiting.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,en_6,train,archive_source/dataset.csv
PC-00175,GERD,hiligaynon,"May acidity, sakit dughan, panakit tiyan, ulcers on tongue, kag nagsuka ako.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,hil_1,train,archive_source/dataset.csv
PC-00176,GERD,hiligaynon,"Ang pasyente may acidity, sakit dughan, panakit tiyan, ulcers on tongue, kag nagsuka.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,hil_2,train,archive_source/dataset.csv
PC-00177,GERD,hiligaynon,"Nagabalati ako sang acidity, sakit dughan, panakit tiyan, ulcers on tongue, kag nagsuka.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,hil_3,train,archive_source/dataset.csv
PC-00178,GERD,hiligaynon,"Subong may acidity, sakit dughan, panakit tiyan, ulcers on tongue, kag nagsuka ang pasyente.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,hil_4,train,archive_source/dataset.csv
PC-00179,GERD,hiligaynon,"Kag acidity, sakit dughan, panakit tiyan, ulcers on tongue, kag nagsuka ko sa sulod sang isa ka semana.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,hil_5,train,archive_source/dataset.csv
PC-00180,GERD,mixed,"May acidity kag sakit dughan ang pasyente. Also reports stomach pain, ulcers on tongue and vomiting.",acidity;chest_pain;stomach_pain;ulcers_on_tongue;vomiting,5,mixed_1,train,archive_source/dataset.csv
PC-00181,GERD,english,"I have been having acidity, cough, stomach pain, ulcers on tongue and vomiting for a few days.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,en_1,train,archive_source/dataset.csv
PC-00182,GERD,english,"The patient complains of acidity, cough, stomach pain, ulcers on tongue and vomiting.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,en_2,train,archive_source/dataset.csv
PC-00183,GERD,english,"My symptoms include acidity, cough, stomach pain, ulcers on tongue and vomiting.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,en_3,train,archive_source/dataset.csv
PC-00184,GERD,english,"For the past week I have experienced acidity, cough, stomach pain, ulcers on tongue and vomiting.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,en_4,train,archive_source/dataset.csv
PC-00185,GERD,english,"I came in because of acidity, cough, stomach pain, ulcers on tongue and vomiting.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,en_5,train,archive_source/dataset.csv
PC-00186,GERD,english,"Lately I feel acidity, cough, stomach pain, ulcers on tongue and vomiting.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,en_6,train,archive_source/dataset.csv
PC-00187,GERD,hiligaynon,"May acidity, ubo, sakit tiyan, ulcers on tongue, kag suka ako.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,hil_1,train,archive_source/dataset.csv
PC-00188,GERD,hiligaynon,"Ang pasyente may acidity, ubo, sakit tiyan, ulcers on tongue, kag suka.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,hil_2,train,archive_source/dataset.csv
PC-00189,GERD,hiligaynon,"Nagabalati ako sang acidity, ubo, sakit tiyan, ulcers on tongue, kag suka.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,hil_3,train,archive_source/dataset.csv
PC-00190,GERD,hiligaynon,"Subong may acidity, ubo, sakit tiyan, ulcers on tongue, kag suka ang pasyente.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,hil_4,train,archive_source/dataset.csv
PC-00191,GERD,hiligaynon,"Kag acidity, ubo, sakit tiyan, ulcers on tongue, kag suka ko sa sulod sang isa ka semana.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,hil_5,train,archive_source/dataset.csv
PC-00192,GERD,mixed,"May acidity kag ubo ang pasyente. Also reports stomach pain, ulcers on tongue and vomiting.",acidity;cough;stomach_pain;ulcers_on_tongue;vomiting,5,mixed_1,train,archive_source/dataset.csv
PC-00193,GERD,english,"I have been having acidity, chest pain, cough, ulcers on tongue and vomiting for a few days.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,en_1,train,archive_source/dataset.csv
PC-00194,GERD,english,"The patient complains of acidity, chest pain, cough, ulcers on tongue and vomiting.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,en_2,train,archive_source/dataset.csv
PC-00195,GERD,english,"My symptoms include acidity, chest pain, cough, ulcers on tongue and vomiting.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,en_3,train,archive_source/dataset.csv
PC-00196,GERD,english,"For the past week I have experienced acidity, chest pain, cough, ulcers on tongue and vomiting.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,en_4,train,archive_source/dataset.csv
PC-00197,GERD,english,"I came in because of acidity, chest pain, cough, ulcers on tongue and vomiting.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,en_5,train,archive_source/dataset.csv
PC-00198,GERD,english,"Lately I feel acidity, chest pain, cough, ulcers on tongue and vomiting.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,en_6,train,archive_source/dataset.csv
PC-00199,GERD,hiligaynon,"May acidity, sakit dughan, ubo, ulcers on tongue, kag suka ako.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,hil_1,train,archive_source/dataset.csv
PC-00200,GERD,hiligaynon,"Ang pasyente may acidity, sakit dughan, ubo, ulcers on tongue, kag suka.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,hil_2,train,archive_source/dataset.csv
PC-00201,GERD,hiligaynon,"Nagabalati ako sang acidity, sakit dughan, ubo, ulcers on tongue, kag suka.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,hil_3,train,archive_source/dataset.csv
PC-00202,GERD,hiligaynon,"Subong may acidity, sakit dughan, ubo, ulcers on tongue, kag suka ang pasyente.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,hil_4,train,archive_source/dataset.csv
PC-00203,GERD,hiligaynon,"Kag acidity, sakit dughan, ubo, ulcers on tongue, kag suka ko sa sulod sang isa ka semana.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,hil_5,train,archive_source/dataset.csv
PC-00204,GERD,mixed,"May acidity kag sakit dughan ang pasyente. Also reports cough, ulcers on tongue and vomiting.",acidity;chest_pain;cough;ulcers_on_tongue;vomiting,5,mixed_1,train,archive_source/dataset.csv
PC-00205,Chronic cholestasis,english,"I have been having abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin for a few days.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,en_1,test,archive_source/dataset.csv
PC-00206,Chronic cholestasis,english,"The patient complains of abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,en_2,test,archive_source/dataset.csv
PC-00207,Chronic cholestasis,english,"My symptoms include abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,en_3,test,archive_source/dataset.csv
PC-00208,Chronic cholestasis,english,"For the past week I have experienced abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,en_4,test,archive_source/dataset.csv
PC-00209,Chronic cholestasis,english,"I came in because of abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,en_5,test,archive_source/dataset.csv
PC-00210,Chronic cholestasis,english,"Lately I feel abdominal pain, itching, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,en_6,test,archive_source/dataset.csv
PC-00211,Chronic cholestasis,hiligaynon,"May sakit tiyan, katol, loss of appetite, nagasuka, nagsuka, yellowing of eyes, kag yellowish skin ako.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,hil_1,test,archive_source/dataset.csv
PC-00212,Chronic cholestasis,hiligaynon,"Ang pasyente may sakit tiyan, katol, loss of appetite, nagasuka, nagsuka, yellowing of eyes, kag yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,hil_2,test,archive_source/dataset.csv
PC-00213,Chronic cholestasis,hiligaynon,"Nagabalati ako sang sakit tiyan, katol, loss of appetite, nagasuka, nagsuka, yellowing of eyes, kag yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,hil_3,test,archive_source/dataset.csv
PC-00214,Chronic cholestasis,hiligaynon,"Subong may sakit tiyan, katol, loss of appetite, nagasuka, nagsuka, yellowing of eyes, kag yellowish skin ang pasyente.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,hil_4,test,archive_source/dataset.csv
PC-00215,Chronic cholestasis,hiligaynon,"Kag sakit tiyan, katol, loss of appetite, nagasuka, nagsuka, yellowing of eyes, kag yellowish skin ko sa sulod sang isa ka semana.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,hil_5,test,archive_source/dataset.csv
PC-00216,Chronic cholestasis,mixed,"May sakit tiyan kag katol ang pasyente. Also reports loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;itching;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,7,mixed_1,test,archive_source/dataset.csv
PC-00217,Chronic cholestasis,english,"I have been having abdominal pain, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin for a few days.",abdominal_pain;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,6,en_1,test,archive_source/dataset.csv
PC-00218,Chronic cholestasis,english,"The patient complains of abdominal pain, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,6,en_2,test,archive_source/dataset.csv
PC-00219,Chronic cholestasis,english,"My symptoms include abdominal pain, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,6,en_3,test,archive_source/dataset.csv
PC-00220,Chronic cholestasis,english,"For the past week I have experienced abdominal pain, loss of appetite, nausea, vomiting, yellowing of eyes and yellowish skin.",abdominal_pain;loss_of_appetite;nausea;vomiting;yellowing_of_eyes;yellowish_skin,6,en_4,test,archive_source/dataset.csv
