complaint_id,complaint,language,expected_class,status
CC00491,I feel abnormal arterial physiology. [491],english,,active
CC00492,I have been experiencing abdominal obesity. [492],english,,active
CC00493,Mild fainting today. [493],english,,active
CC00494,Severe abdominal pain since this morning. [494],english,,active
CC00495,I feel abnormal breast morphology. [495],english,,active
CC00496,I have abnormal arterial physiology for this morning. [496],english,,active
CC00497,My blood pressure is high. [497],english,,active
CC00498,I have asthma and abnormal cardiac index. [498],english,,active
CC00499,I have abnormal calvaria morphology for this morning. [499],english,,active
CC00500,My left arm is numb. [500],english,,active
CC00501,I need medicine refill. [501],english,,active
CC00502,My leg hurts. [502],english,,active
CC00503,Severe abdominal ectopia cordis since today. [503],english,,active
CC00504,My sugar is high. [504],english,,active
CC00505,I am pregnant and have abnormal biparietal diameter. [505],english,,active
CC00506,"No abnormal abdominal wall morphology, only tired. [506]",english,,active
CC00507,Pain 5/10 in my leg for 1 week. [507],english,,active
CC00508,Severe abnormal blood-gas level since since yesterday. [508],english,,active
CC00509,I have been experiencing abnormal amniotic fluid protein concentration. [509],english,,active
CC00510,My baby keeps vomiting. [510],english,,active
CC00511,I have asthma and abnormal bursal fluid morphology. [511],english,,active
CC00512,Severe 10-minute apgar score of 3 since this morning. [512],english,,active
CC00513,My wound is infected. [513],english,,active
CC00514,My abdomen hurts. [514],english,,active
CC00515,My back hurts. [515],english,,active
CC00516,I have abnormal aspartate-family amino acid levels in cerebrospinal fluid for since yesterday. [516],english,,active
CC00517,I have diabetes and abdominal wall defect. [517],english,,active
CC00518,I have abnormal activity of mitochondrial respiratory chain. [518],english,,active
CC00519,Temperature 38.2 with eye pain. [519],english,,active
CC00520,I have been experiencing abnormal atrial arrangement. [520],english,,active
CC00521,I have been experiencing abnormal cd8-positive temra t cell proportion. [521],english,,active
CC00522,I have asthma and abn lev hormones in specimens from dgstv org/abd cav. [522],english,,active
CC00523,I have abnormal ankle physiology. [523],english,,active
CC00524,My wound is infected. [524],english,,active
CC00525,Temperature 39.5 with a decline or reduced social expression and social connectedness. [525],english,,active
CC00526,My child has headache. [526],english,,active
CC00527,My throat hurts. [527],english,,active
CC00528,My sugar is high. [528],english,,active
CC00529,I have diabetes and abdominal distension. [529],english,,active
CC00530,Mild abnormal bones of 4th finger today. [530],english,,active
CC00531,Pain 2/10 in my abdomen for today. [531],english,,active
CC00532,My left arm is numb. [532],english,,active
CC00533,I fainted. [533],english,,active
CC00534,My baby keeps vomiting. [534],english,,active
CC00535,My wound is infected. [535],english,,active
CC00536,Pain 9/10 in my stomach for 5 days. [536],english,,active
CC00537,Severe abnormal amplitude of pattern onset/offset visual evoked potentials since 3 days. [537],english,,active
CC00538,Mild 5-minute apgar score of 3 today. [538],english,,active
CC00539,I feel abn lev hormones in specimens from male genital organs. [539],english,,active
CC00540,I have abnormal atrial arrangement. [540],english,,active
CC00541,Temperature 38.5 with abn microbiolog findings in specmn from dgstv org/abd cav. [541],english,,active
CC00542,I have been experiencing abnormal amplitude of light-adapted flicker electroretinogram. [542],english,,active
CC00543,Pain 8/10 in my chest for 2 days. [543],english,,active
CC00544,My wound is infected. [544],english,,active
CC00545,I have asthma and abnormal ca-phos regulating hormone level. [545],english,,active
CC00546,I am pregnant and have abnormal aldolase level. [546],english,,active
CC00547,Pain 5/10 in my ear for 1 day. [547],english,,active
CC00548,My child has abnormal ca2+ po4 regulating hormone level. [548],english,,active
CC00549,My blood pressure is high. [549],english,,active
CC00550,Severe abnormal abdomen morphology since since yesterday. [550],english,,active
CC00551,I need a follow-up. [551],english,,active
CC00552,Mild abnormal biotinidase level today. [552],english,,active
CC00553,I need medicine refill. [553],english,,active
CC00554,I have abnormal alveolar ridge morphology. [554],english,,active
CC00555,"No abnormal cardiac exercise stress test, only tired. [555]",english,,active
CC00556,My blood pressure is high. [556],english,,active
CC00557,My left arm is numb. [557],english,,active
CC00558,My child has abnormal brainstem auditory-evoked potentials. [558],english,,active
CC00559,I fainted. [559],english,,active
CC00560,I have abn lev drug/meds/biol subst in specmn from male gntl organs. [560],english,,active
CC00561,Pain 10/10 in my stomach for this morning. [561],english,,active
CC00562,I am pregnant and have abn lev hormones in specimens from female genital organs. [562],english,,active
CC00563,My leg hurts. [563],english,,active
CC00564,I feel abnormal auditory function study. [564],english,,active
CC00565,My left arm is numb. [565],english,,active
CC00566,I am pregnant and have a severe pyogenic infection of the epidural space. [566],english,,active
CC00567,"No abnormal aryepiglottic folds, only tired. [567]",english,,active
CC00568,Pain 7/10 in my abdomen for this morning. [568],english,,active
CC00569,I have 4-hydroxyphenylpyruvic aciduria. [569],english,,active
CC00570,I have diabetes and abnormal cartilage matrix. [570],english,,active
CC00571,I cannot breathe. [571],english,,active
CC00572,My left arm is numb. [572],english,,active
CC00573,I feel abnormal atrioventricular conduction. [573],english,,active
CC00574,My baby keeps vomiting. [574],english,,active
CC00575,I have been experiencing abnormal bronchoalveolar lavage fluid morphology. [575],english,,active
CC00576,I am pregnant and have abnormal ca-phos regulating hormone level. [576],english,,active
CC00577,My child has abnormal carpal bones. [577],english,,active
CC00578,Pain 7/10 in my leg for 3 hours. [578],english,,active
CC00579,"No abnormal autonomic nervous system physiology, only tired. [579]",english,,active
CC00580,Mild abnormal antihelix today. [580],english,,active
CC00581,My child has abnormal 5th finger phalanx morphology. [581],english,,active
CC00582,I feel abnormal anterior chamber morphology. [582],english,,active
CC00583,I have diabetes and difficulty breathing. [583],english,,active
CC00584,I need medicine refill. [584],english,,active
CC00585,I fainted. [585],english,,active
CC00586,Mild abnormal 3rd metacarpal epiphysis morphology today. [586],english,,active
CC00587,My child has 6 metacarpals. [587],english,,active
CC00588,Temperature 39.5 with abnormal ankle morphology. [588],english,,active
CC00589,My child has abnormal brain scan. [589],english,,active
CC00590,I feel 4-hydroxyphenyllactic aciduria. [590],english,,active
CC00591,I need a follow-up. [591],english,,active
CC00592,I have abn cytolog find in specmn from oth female genital organs. [592],english,,active
CC00593,I cannot breathe. [593],english,,active
CC00594,I have abnormal blood ion concentration. [594],english,,active
CC00595,Severe abnormal amplitude of light-adapted single flash electroretinogram since 1 week. [595],english,,active
CC00596,I need a follow-up. [596],english,,active
CC00597,My child has loss of appetite. [597],english,,active
CC00598,Severe 4-hydroxyphenylacetic aciduria since 5 days. [598],english,,active
CC00599,I have diabetes and 2--hydroxyphenylacetic aciduria. [599],english,,active
CC00600,I have abdominal colic for 3 days. [600],english,,active
CC00601,I have asthma and abnormal antehelix. [601],english,,active
CC00602,I am pregnant and have abnormal carpal morphology. [602],english,,active
CC00603,I cannot breathe. [603],english,,active
CC00604,I fainted. [604],english,,active
CC00605,I need medicine refill. [605],english,,active
CC00606,I cannot breathe. [606],english,,active
CC00607,I have diabetes and abnormal arcuate artery lumen morphology. [607],english,,active
CC00608,My stomach hurts. [608],english,,active
CC00609,Temperature 38.5 with abnormal biotinidase level. [609],english,,active
CC00610,I feel abnormal axonemal organisation of respiratory motile cilia. [610],english,,active
CC00611,I am pregnant and have abdominal adhesions. [611],english,,active
CC00612,Severe abnormal blood na+ levels since today. [612],english,,active
CC00613,I have abdominal distension for 3 hours. [613],english,,active
CC00614,I have diabetes and abnormal antihelix morphology. [614],english,,active
CC00615,I fainted. [615],english,,active
CC00616,My wound is infected. [616],english,,active
CC00617,My baby keeps vomiting. [617],english,,active
CC00618,"No fever, only tired. [618]",english,,active
CC00619,I have abnormal cardiac atrial physiology. [619],english,,active
CC00620,My eye hurts. [620],english,,active
CC00621,My blood pressure is high. [621],english,,active
CC00622,I need medicine refill. [622],english,,active
CC00623,My stomach hurts. [623],english,,active
CC00624,I cannot breathe. [624],english,,active
CC00625,"No abnormal apoptosis, only tired. [625]",english,,active
CC00626,Pain 5/10 in my chest for 5 days. [626],english,,active
CC00627,I have diabetes and abnormal ascending aorta morphology. [627],english,,active
CC00628,My chest hurts. [628],english,,active
CC00629,I need medicine refill. [629],english,,active
CC00630,My sugar is high. [630],english,,active
CC00631,Severe 1-methylhistidinuria since this morning. [631],english,,active
CC00632,My left arm is numb. [632],english,,active
CC00633,"No abnormal apolipoprotein level, only tired. [633]",english,,active
CC00634,I cannot breathe. [634],english,,active
CC00635,I cannot breathe. [635],english,,active
CC00636,I am pregnant and have abnormal amygdala morphology. [636],english,,active
CC00637,I fainted. [637],english,,active
CC00638,"No abnormal 5th finger phalanx morphology, only tired. [638]",english,,active
CC00639,My wound is infected. [639],english,,active
CC00640,My child has abnormal cardiovascular system morphology. [640],english,,active
CC00641,I have fever for 5 days. [641],english,,active
CC00642,My baby keeps vomiting. [642],english,,active
CC00643,I am pregnant and have abnormal c peptide level. [643],english,,active
CC00644,Pain 2/10 in my head for 2 days. [644],english,,active
CC00645,I feel abn lev hormones in specimens from male genital organs. [645],english,,active
CC00646,Mild abdominal cramps today. [646],english,,active
CC00647,Pain 9/10 in my head for 3 days. [647],english,,active
CC00648,My blood pressure is high. [648],english,,active
CC00649,I cannot breathe. [649],english,,active
CC00650,My ear hurts. [650],english,,active
CC00651,I cannot breathe. [651],english,,active
CC00652,My baby keeps vomiting. [652],english,,active
CC00653,I feel abnormal aortic valve morphology. [653],english,,active
CC00654,I have 3-hydroxydicarboxylic aciduria for since yesterday. [654],english,,active
CC00655,My sugar is high. [655],english,,active
CC00656,My left arm is numb. [656],english,,active
CC00657,Pain 7/10 in my arm for today. [657],english,,active
CC00658,My left arm is numb. [658],english,,active
